Date,High,Low,Open,Close,Volume,Adj Close,CELG-15ma,CELG-50ma,CELG-100ma,CELG-200ma
2000-05-04,6.125,5.640625,6.0078125,6.0,6679200.0,6.0,4.968055550257365,5.2808854150772095,4.556201552235803,4.556201552235803
2000-05-05,6.34375,5.4140625,5.4140625,6.34375,11161600.0,6.34375,5.0961805502573645,5.291197915077209,4.57674808611815,4.57674808611815
2000-05-08,6.4375,5.90625,6.1875,6.1875,6051200.0,6.1875,5.258333333333334,5.29645833492279,4.5950520851395344,4.5950520851395344
2000-05-09,6.2265625,5.875,6.21875,6.03125,4539200.0,6.03125,5.428125,5.28458333492279,4.611189140362686,4.611189140362686
2000-05-10,5.9375,5.6875,5.75,5.78125,8422400.0,5.78125,5.533333333333333,5.26229166507721,4.624189816580879,4.624189816580879
2000-05-11,6.03125,5.75,6.0,5.75,8598400.0,5.75,5.604166666666667,5.239166665077209,4.636561357058012,4.636561357058012
2000-05-12,6.0,5.796875,5.890625,5.9140625,6134400.0,5.9140625,5.6984375,5.215781245231629,4.650447239046511,4.650447239046511
2000-05-15,5.90625,5.625,5.8984375,5.796875,3972800.0,5.796875,5.818229166666667,5.1817187452316285,4.662774419271818,4.662774419271818
2000-05-16,6.0,5.53125,5.734375,5.78125,9741600.0,5.78125,5.891145833333334,5.1439583253860475,4.674673095662543,4.674673095662543
2000-05-17,5.75,5.53125,5.7265625,5.6328125,6260800.0,5.6328125,5.921875,5.108593745231628,4.684758773602938,4.684758773602938
2000-05-18,5.640625,4.96875,5.59375,5.1953125,15834400.0,5.1953125,5.877604166666667,5.070416665077209,4.69007704158624,4.69007704158624
2000-05-19,5.1875,4.8359375,4.90625,4.859375,12559200.0,4.859375,5.809375,5.02088541507721,4.691822381363702,4.691822381363702
2000-05-22,5.046875,4.203125,5.0,4.8203125,11719200.0,4.8203125,5.7359375,4.976874995231628,4.693133505023256,4.693133505023256
2000-05-23,4.84375,4.53125,4.828125,4.6015625,11080000.0,4.6015625,5.646354166666667,4.93307291507721,4.692208545376556,4.692208545376556
2000-05-24,4.5078125,3.875,4.5,4.4453125,13024000.0,4.4453125,5.542708333333334,4.9121874952316285,4.6897395849227905,4.6897395849227905
2000-05-25,4.875,4.5,4.53125,4.75,9764000.0,4.75,5.459375,4.90354166507721,4.709036459922791,4.690336222695832
2000-05-26,4.828125,4.4453125,4.75,4.6328125,8653600.0,4.6328125,5.3453125,4.895781245231628,4.729427084922791,4.689772264630187
2000-05-30,4.96875,4.7265625,4.8984375,4.9140625,6609600.0,4.9140625,5.260416666666667,4.887447915077209,4.752369792461395,4.6919498397308645
2000-05-31,4.9375,4.4765625,4.7734375,4.59375,4188000.0,4.59375,5.164583333333334,4.88713541507721,4.772682292461395,4.691005610502684
2000-06-01,4.734375,4.578125,4.71875,4.640625,3552800.0,4.640625,5.088541666666667,4.881770834922791,4.793671875,4.690525795164563
2000-06-02,4.90625,4.6875,4.875,4.6875,5517600.0,4.6875,5.017708333333333,4.866354165077209,4.815078125,4.69049724992716
2000-06-05,5.765625,4.71875,4.71875,5.609375,9070400.0,5.609375,4.997395833333333,4.874374995231628,4.8468489575386045,4.699084892451206
2000-06-06,6.171875,5.46875,5.5,5.53125,7657600.0,5.53125,4.9796875,4.882395825386047,4.878515625,4.70679012492851
2000-06-07,5.96875,5.625,5.625,5.890625,2520000.0,5.890625,4.986979166666667,4.894270825386047,4.912578125,4.71765099534201
2000-06-08,6.125,5.34375,6.03125,5.40625,3215200.0,5.40625,4.971875,4.915520825386047,4.940130207538605,4.723910986293446
2000-06-09,6.015625,5.6328125,5.65625,5.96875,6646400.0,5.96875,5.0234375,4.9556249904632566,4.97328125,4.735125752182694
2000-06-12,6.46875,6.078125,6.171875,6.2890625,10025600.0,6.2890625,5.11875,5.008749990463257,5.009921875,4.749000187431063
2000-06-13,6.421875,5.875,5.9921875,6.34375,5783200.0,6.34375,5.2203125,5.052656240463257,5.045338542461395,4.763113017630788
2000-06-14,6.65625,6.28125,6.34375,6.546875,6268800.0,6.546875,5.35,5.104427075386047,5.083776042461396,4.778760052563851
2000-06-15,6.703125,6.25,6.6171875,6.6484375,5462400.0,6.6484375,5.496875,5.1724999904632565,5.121822917461396,4.795018117324165
2000-06-16,7.125,6.59375,6.71484375,7.078125,8700800.0,7.078125,5.652083333333334,5.242447905540466,5.16458333492279,4.814700073209302
2000-06-19,7.484375,6.671875,7.046875,7.4375,16284000.0,7.4375,5.8390625,5.308541655540466,5.205416667461395,4.837117166600676
2000-06-20,7.5,7.140625,7.4921875,7.4609375,7696800.0,7.4609375,6.008854166666667,5.371927075386047,5.24856770992279,4.859352932137958
2000-06-21,8.4140625,7.421875,7.4765625,8.296875,18027200.0,8.296875,6.255729166666667,5.4551562452316285,5.301015627384186,4.888239672204025
2000-06-22,8.5625,7.390625,8.4921875,7.421875,9991200.0,7.421875,6.441145833333334,5.519322915077209,5.346171877384186,4.909353299935659
2000-06-23,8.171875,7.28125,7.857421875,7.84375,9733600.0,7.84375,6.6515625,5.59307291507721,5.394765627384186,4.933604512332884
2000-06-26,8.125,6.7421875,8.09375,7.25,10917600.0,7.25,6.7609375,5.64963541507721,5.436015627384186,4.952591360592451
2000-06-27,7.375,6.6875,7.3671875,6.7578125,6562400.0,6.7578125,6.842708333333333,5.7096875,5.471354169845581,4.967267955221781
2000-06-28,7.25,6.5,6.59375,7.109375,10207200.0,7.109375,6.923958333333333,5.7821875,5.504479169845581,4.984543012034509
2000-06-29,7.375,6.609375,7.25,6.6875,9741600.0,6.6875,7.009375,5.831875,5.531484377384186,4.998166667938232
2000-06-30,7.375,6.234375,6.7421875,7.359375,19367200.0,7.359375,7.102083333333334,5.8853125,5.563515627384186,5.016906416605389
2000-07-03,7.3125,6.734375,7.3125,6.890625,1699200.0,6.890625,7.1421875,5.933125,5.587630212306976,5.031660106238418
2000-07-05,7.34375,6.59375,7.0,6.6171875,6293600.0,6.6171875,7.160416666666666,5.98546875,5.610885422229767,5.04404703900218
2000-07-06,6.6953125,6.3125,6.6875,6.375,12168800.0,6.375,7.148958333333334,6.01921875,5.625312507152557,5.0543645038161165
2000-07-07,7.21875,6.390625,6.3984375,6.75,16836800.0,6.75,7.155729166666666,6.05078125,5.644531257152558,5.0674078537867615
2000-07-10,6.873046875,6.515625,6.84375,6.873046875,6032000.0,6.873046875,7.142057291666666,6.0710546875,5.665865890979767,5.081191357765489
2000-07-11,7.078125,6.421875,6.859375,6.671875,9096800.0,6.671875,7.091015625,6.0868359375,5.6767513060569765,5.093241991418781
2000-07-12,6.96875,6.71875,6.9375,6.78125,5733600.0,6.78125,7.045703125,6.1040234375,5.684980471134185,5.105933780956986
2000-07-13,6.84375,6.1875,6.84375,6.3671875,11117600.0,6.3671875,6.917057291666667,6.1124609375,5.691569011211396,5.115346122143873
2000-07-14,6.5625,6.15625,6.5,6.390625,7412000.0,6.390625,6.848307291666667,6.1202734375,5.699225261211395,5.124792632350215
2000-07-17,6.484375,6.0703125,6.4765625,6.125,6908800.0,6.125,6.733723958333333,6.1227734375,5.7018294262886045,5.132147098288817
2000-07-18,6.5,5.8828125,6.109375,5.890625,6444000.0,5.890625,6.643098958333334,6.1137109375,5.702454426288605,5.137683433337803
2000-07-19,5.984375,5.5625,5.875,5.9140625,13088000.0,5.9140625,6.586848958333333,6.1082421875,5.702350261211396,5.143309368603472
2000-07-20,6.3125,5.9375,6.16796875,6.140625,4837600.0,6.140625,6.522265625,6.1104296875,5.697506511211396,5.150484301203447
2000-07-21,6.3125,5.734375,6.25,6.046875,5797600.0,6.046875,6.479557291666667,6.1157421875,5.689016926288605,5.1568870919091365
2000-07-24,6.2421875,5.75,6.2421875,5.7734375,4328000.0,5.7734375,6.373828125,6.1162109375,5.677688801288605,5.161259789838859
2000-07-25,5.84375,5.21875,5.796875,5.59375,8756800.0,5.59375,6.287369791666666,6.1098046875,5.6627929663658145,5.164305495544219
2000-07-26,5.921875,5.375,5.71875,5.84375,10199200.0,5.84375,6.235807291666666,6.1107421875,5.6462304663658145,5.1690568557152385
2000-07-27,6.4609375,5.703125,6.1171875,6.3671875,11832800.0,6.3671875,6.235286458333333,6.1224609375,5.633209631443024,5.17737720741166
2000-07-28,6.6875,6.109375,6.3828125,6.1796875,7808800.0,6.1796875,6.197265625,6.1333984375,5.620996091365814,5.184289692188131
2000-07-31,6.53125,5.9375,6.171875,6.4921875,3992800.0,6.4921875,6.171875,6.1593359375,5.6148763012886045,5.1932478963512265
2000-08-01,6.875,6.125,6.40625,6.6328125,8673600.0,6.6328125,6.169270833333333,6.1948046875,5.607845051288605,5.203040852838633
2000-08-02,6.859375,6.578125,6.6171875,6.75,3522400.0,6.75,6.1671875,6.2333984375,5.605136716365815,5.213493279508643
2000-08-03,6.921875,6.234375,6.6171875,6.75,4784000.0,6.75,6.192708333333333,6.2763671875,5.604720051288605,5.223805405149524
2000-08-04,7.03125,6.40625,6.8671875,6.78125,5880800.0,6.78125,6.21875,6.3230859375,5.617636716365814,5.234188369115194
2000-08-07,7.1875,6.9375,7.0,7.125,4863200.0,7.125,6.285416666666666,6.3705859375,5.637063801288605,5.246710300445557
2000-08-08,7.34375,7.0625,7.1171875,7.25,3116800.0,7.25,6.376041666666667,6.4229296875,5.659355466365814,5.259889837942626
2000-08-09,7.5,6.6875,7.2265625,6.78125,4991200.0,6.78125,6.433854166666666,6.4602734375,5.673860676288605,5.269833368413589
2000-08-10,7.046875,6.6875,6.90625,6.9140625,2921600.0,6.9140625,6.485416666666667,6.5066796875,5.6969075512886045,5.280510180956357
2000-08-11,7.734375,6.9921875,6.9921875,7.625,8582400.0,7.625,6.590625,6.5663671875,5.724069011211395,5.295635921724381
2000-08-14,7.78125,7.296875,7.7578125,7.5546875,5032000.0,7.5546875,6.709375,6.6237109375,5.745032551288605,5.310117021585122
2000-08-15,7.5859375,7.1875,7.578125,7.3046875,4400800.0,7.3046875,6.8234375,6.6576171875,5.765996091365814,5.322821292148274
2000-08-16,7.484375,7.078125,7.3359375,7.4609375,4833600.0,7.4609375,6.93125,6.6962109375,5.789303381443023,5.336353673210627
2000-08-17,7.515625,7.234375,7.4140625,7.4921875,2250400.0,7.4921875,7.00625,6.7282421875,5.811256506443024,5.3499123765237675
2000-08-18,7.546875,7.03125,7.53125,7.21875,2860800.0,7.21875,7.075520833333333,6.7644921875,5.840006506443023,5.361592611670494
2000-08-21,7.1796875,6.859375,7.17578125,7.09375,3292800.0,7.09375,7.115625,6.7869921875,5.871308588981629,5.372351353212913
2000-08-22,7.359375,7.0859375,7.16796875,7.296875,2143200.0,7.296875,7.159895833333334,6.8071484375,5.907949213981628,5.384231128810365
2000-08-23,7.484375,7.0625,7.421875,7.3359375,2489600.0,7.3359375,7.198958333333334,6.8269921875,5.939824213981629,5.396204787529319
2000-08-24,7.9609375,7.3515625,7.515625,7.859375,12780800.0,7.859375,7.272916666666666,6.8532421875,5.978834631443024,5.411224118093165
2000-08-25,8.53125,8.0,8.0078125,8.421875,13888000.0,8.421875,7.382291666666666,6.8887109375,6.030605463981629,5.429470487074418
2000-08-28,8.8125,8.4453125,8.5390625,8.578125,9147200.0,8.578125,7.479166666666667,6.9187109375,6.080579421520233,5.448438285345055
2000-08-29,8.765625,8.453125,8.640625,8.703125,5300000.0,8.703125,7.576041666666667,6.9440234375,6.126282546520233,5.467927427348976
2000-08-30,8.6953125,8.25,8.6953125,8.671875,6027200.0,8.671875,7.702083333333333,6.9682421875,6.170084631443023,5.4869985438528515
2000-08-31,9.375,8.625,8.6640625,9.25,15420800.0,9.25,7.8578125,6.9873046875,6.221230466365814,5.509264824658456
2000-09-01,9.5,9.0625,9.359375,9.34375,7760800.0,9.34375,7.972395833333334,7.0257421875,6.272532551288605,5.531820619807524
2000-09-05,9.5,8.875,9.46875,8.8828125,5339200.0,8.8828125,8.0609375,7.0465234375,6.319798176288605,5.551417063551339
2000-09-06,8.9609375,7.921875,8.921875,8.0546875,9605600.0,8.0546875,8.1109375,7.0626171875,6.3561263012886045,5.565970961437669
2000-09-07,8.5625,8.0546875,8.0625,8.421875,4744800.0,8.421875,8.175,7.0958984375,6.40279296875,5.582479077267509
2000-09-08,8.7265625,7.984375,8.5390625,8.0,4104800.0,8.0,8.208854166666667,7.1137109375,6.44794921875,5.596372875674017
2000-09-11,8.25,7.5625,7.71875,8.125,8813600.0,8.125,8.269270833333334,7.1424609375,6.48716796875,5.610822173527309
2000-09-12,8.375,7.625,8.3125,7.8125,6249600.0,7.8125,8.3171875,7.1515234375,6.51841796875,5.623331706632268
2000-09-13,8.375,7.7421875,7.75,8.3125,6737600.0,8.3125,8.384895833333333,7.1799609375,6.55654296875,5.638524747837735
2000-09-14,8.65625,8.234375,8.4375,8.59375,14856000.0,8.59375,8.46875,7.2194921875,6.60248046875,5.655127136894826
2000-09-15,8.8828125,8.5,8.68359375,8.75,4172000.0,8.75,8.528125,7.2669921875,6.64310546875,5.67241692942614
2000-09-18,8.9296875,8.3125,8.703125,8.4375,4381600.0,8.4375,8.529166666666667,7.3007421875,6.67576171875,5.687778502040439
2000-09-19,8.390625,7.703125,8.1953125,8.171875,22169600.0,8.171875,8.502083333333333,7.32671875,6.69888671875,5.701502792084415
2000-09-20,8.140625,7.828125,8.140625,7.953125,6473600.0,7.953125,8.452083333333333,7.35234375,6.71958984375,5.713874342677357
2000-09-21,7.953125,7.5,7.56640625,7.890625,8796800.0,7.890625,8.4,7.37453125,6.73927734375,5.725769155012454
2000-09-22,8.671875,7.484375,7.625,8.609375,8352000.0,8.609375,8.357291666666667,7.419375,6.76591796875,5.741440925909125
2000-09-25,8.734375,7.875,8.71875,7.9296875,8350400.0,7.9296875,8.263020833333334,7.45015625,6.78521484375,5.753269285769076
2000-09-26,8.25,7.3828125,8.234375,7.4453125,13496800.0,7.4453125,8.1671875,7.4765625,6.79966796875,5.762366292297199
2000-09-27,7.734375,6.57421875,7.5546875,6.875,43185600.0,6.875,8.088541666666666,7.49625,6.80498046875,5.768316205172615
