Date,High,Low,Open,Close,Volume,Adj Close,IDXX-15ma,IDXX-50ma,IDXX-100ma,IDXX-200ma
2000-05-02,7.015625,6.609375,7.0078125,6.640625,420000.0,6.640625,6.182291666666667,6.39453125,5.532738095238095,5.532738095238095
2000-05-03,6.703125,6.15625,6.6953125,6.328125,726800.0,6.328125,6.248958333333333,6.41921875,5.542095588235294,5.542095588235294
2000-05-04,6.40625,6.265625,6.265625,6.375,330400.0,6.375,6.311458333333333,6.43171875,5.551780523255814,5.551780523255814
2000-05-05,6.828125,6.3125,6.34375,6.46875,590000.0,6.46875,6.371875,6.43953125,5.562320402298851,5.562320402298851
2000-05-08,6.78125,6.46875,6.46875,6.75,281600.0,6.75,6.427083333333333,6.43359375,5.575816761363637,5.575816761363637
2000-05-09,6.7578125,6.40625,6.75,6.71875,418000.0,6.71875,6.452083333333333,6.42515625,5.588658707865169,5.588658707865169
2000-05-10,6.734375,6.34375,6.734375,6.453125,546000.0,6.453125,6.46875,6.40640625,5.598263888888889,5.598263888888889
2000-05-11,6.765625,6.4375,6.5,6.734375,677600.0,6.734375,6.507291666666666,6.39546875,5.610748626373627,5.610748626373627
2000-05-12,6.78125,6.625,6.671875,6.6875,472400.0,6.6875,6.523958333333334,6.38578125,5.622452445652174,5.622452445652174
2000-05-15,6.875,6.53125,6.5703125,6.84375,660400.0,6.84375,6.565625,6.37765625,5.635584677419355,5.635584677419355
2000-05-16,6.921875,6.75,6.75,6.90625,450000.0,6.90625,6.610416666666667,6.37390625,5.649102393617022,5.649102393617022
2000-05-17,6.859375,6.65625,6.78125,6.6875,601600.0,6.6875,6.635416666666667,6.36921875,5.660032894736842,5.660032894736842
2000-05-18,6.6875,6.40625,6.6875,6.484375,1360400.0,6.484375,6.644791666666666,6.35890625,5.668619791666667,5.668619791666667
2000-05-19,6.53125,6.25,6.3125,6.5,641600.0,6.5,6.640625,6.34640625,5.677190721649485,5.677190721649485
2000-05-22,6.5,6.1875,6.5,6.3125,792000.0,6.3125,6.592708333333333,6.33296875,5.683673469387755,5.683673469387755
2000-05-23,6.40625,6.25,6.296875,6.3125,909600.0,6.3125,6.570833333333334,6.32671875,5.690025252525253,5.690025252525253
2000-05-24,6.453125,6.25,6.3125,6.375,400800.0,6.375,6.573958333333334,6.32640625,5.696875,5.696875
2000-05-25,6.4375,6.25,6.4296875,6.25,374800.0,6.25,6.565625,6.31796875,5.71921875,5.702351485148514
2000-05-26,6.5,6.03125,6.25,6.0625,554000.0,6.0625,6.538541666666666,6.29828125,5.74328125,5.705882352941177
2000-05-30,6.21875,5.875,5.90625,6.1875,457200.0,6.1875,6.501041666666667,6.29296875,5.7675,5.710558252427185
2000-05-31,6.390625,6.09375,6.1875,6.203125,539600.0,6.203125,6.466666666666667,6.28515625,5.79203125,5.715294471153846
2000-06-01,6.296875,5.8125,5.8125,6.125,1314000.0,6.125,6.444791666666666,6.27234375,5.81375,5.719196428571428
2000-06-02,6.421875,6.125,6.125,6.34375,1023600.0,6.34375,6.41875,6.26390625,5.83625,5.725088443396227
2000-06-05,6.3125,5.90625,6.3125,6.0,961200.0,6.0,6.372916666666667,6.24859375,5.851875,5.727657710280374
2000-06-06,6.4375,5.90625,5.9375,6.40625,952400.0,6.40625,6.34375,6.24234375,5.8721875,5.733940972222222
2000-06-07,6.515625,6.296875,6.453125,6.515625,1326800.0,6.515625,6.317708333333333,6.23875,5.89296875,5.741112385321101
2000-06-08,6.53125,6.1875,6.515625,6.203125,471200.0,6.203125,6.285416666666666,6.231875,5.91078125,5.7453125
2000-06-09,6.25,5.96875,6.25,6.125,2187600.0,6.125,6.261458333333334,6.226875,5.92921875,5.748733108108108
2000-06-12,6.21875,5.625,6.21875,5.625,1516400.0,5.625,6.203125,6.229375,5.94328125,5.747628348214286
2000-06-13,5.890625,5.734375,5.859375,5.84375,1870400.0,5.84375,6.171875,6.2296875,5.96046875,5.748478982300885
2000-06-14,5.984375,5.84375,5.90625,5.953125,1384000.0,5.953125,6.147916666666666,6.2340625,5.9790625,5.750274122807017
2000-06-15,6.0,5.796875,5.9375,5.921875,1548400.0,5.921875,6.117708333333334,6.2425,5.998125,5.751766304347826
2000-06-16,5.96875,5.703125,5.796875,5.890625,2506400.0,5.890625,6.09375,6.249375,6.01921875,5.752963362068965
2000-06-19,5.921875,5.84375,5.90625,5.875,1150800.0,5.875,6.08125,6.2484375,6.038125,5.754006410256411
2000-06-20,5.89453125,5.734375,5.859375,5.765625,256400.0,5.765625,6.053125,6.2490625,6.05671875,5.7541048728813555
2000-06-21,5.875,5.625,5.703125,5.84375,472800.0,5.84375,6.029166666666667,6.25625,6.07515625,5.754858193277311
2000-06-22,5.8125,5.59375,5.75,5.609375,669200.0,5.609375,5.994791666666667,6.261875,6.09359375,5.753645833333334
2000-06-23,5.6875,5.53125,5.625,5.609375,858800.0,5.609375,5.945833333333334,6.2653125,6.1090625,5.752453512396694
2000-06-26,5.859375,5.53125,5.578125,5.78125,782000.0,5.78125,5.93125,6.2696875,6.12578125,5.752689549180328
2000-06-27,5.77734375,5.640625,5.765625,5.640625,2342000.0,5.640625,5.880208333333333,6.2640625,6.1384375,5.751778455284553
2000-06-28,5.671875,5.46875,5.640625,5.484375,3856400.0,5.484375,5.811458333333333,6.246875,6.1490625,5.749621975806452
2000-06-29,5.53125,5.4375,5.46875,5.5,3847600.0,5.5,5.764583333333333,6.2328125,6.15921875,5.747625
2000-06-30,5.75,5.46875,5.46875,5.71875,5700800.0,5.71875,5.7375,6.2240625,6.16921875,5.747395833333333
2000-07-03,5.75,5.46875,5.53125,5.6875,436000.0,5.6875,5.741666666666666,6.2090625,6.18125,5.746924212598425
2000-07-05,5.71875,5.4375,5.5625,5.46875,905600.0,5.46875,5.716666666666667,6.1940625,6.1909375,5.7447509765625
2000-07-06,5.59375,5.453125,5.484375,5.53125,1499600.0,5.53125,5.688541666666667,6.18,6.201328125,5.743095930232558
2000-07-07,5.5625,5.421875,5.53125,5.5,1243600.0,5.5,5.660416666666666,6.16375,6.210546875,5.741225961538461
2000-07-10,5.5,5.328125,5.421875,5.359375,1328400.0,5.359375,5.625,6.1440625,6.218828125,5.7383110687022905
2000-07-11,5.46875,5.359375,5.40625,5.375,399200.0,5.375,5.591666666666667,6.1203125,6.221953125,5.735558712121212
2000-07-12,5.46875,5.265625,5.46875,5.34375,494000.0,5.34375,5.563541666666667,6.0865625,6.223828125,5.732612781954887
2000-07-13,5.34375,5.25,5.328125,5.296875,822400.0,5.296875,5.527083333333334,6.0596875,6.227109375,5.729361007462686
2000-07-14,5.44921875,5.125,5.25,5.25,1355600.0,5.25,5.503125,6.038125,6.228671875,5.7258101851851855
2000-07-17,5.53125,5.15625,5.296875,5.296875,1546800.0,5.296875,5.482291666666667,6.0165625,6.224140625,5.72265625
2000-07-18,5.875,5.3125,5.359375,5.671875,3486400.0,5.671875,5.475,6.000625,6.220078125,5.722285583941606
2000-07-19,5.6875,5.46875,5.6875,5.53125,566400.0,5.53125,5.467708333333333,5.97625,6.204921875,5.720901268115942
2000-07-20,5.65625,5.53125,5.625,5.59375,429200.0,5.59375,5.475,5.95375,6.189453125,5.719986510791367
2000-07-21,5.625,5.203125,5.625,5.25,482000.0,5.25,5.458333333333333,5.9296875,6.168046875,5.716629464285714
2000-07-24,5.9375,5.421875,5.421875,5.90625,1972000.0,5.90625,5.470833333333333,5.913125,6.154296875,5.717974290780142
2000-07-25,6.03125,5.625,6.015625,5.6875,2123200.0,5.6875,5.470833333333333,5.893125,6.139453125,5.717759683098592
2000-07-26,6.25,5.65625,5.6875,6.015625,841600.0,6.015625,5.507291666666666,5.8765625,6.127109375,5.7198426573426575
2000-07-27,6.046875,5.71875,6.0,5.875,803600.0,5.875,5.530208333333333,5.8559375,6.114921875,5.720920138888889
2000-07-28,6.09375,5.84375,5.9453125,5.875,663200.0,5.875,5.555208333333334,5.8396875,6.104453125,5.7219827586206895
2000-07-31,6.09375,5.6875,5.859375,6.0625,496000.0,6.0625,5.602083333333334,5.83125,6.095078125,5.7243150684931505
2000-08-01,6.296875,5.796875,6.015625,6.296875,716400.0,6.296875,5.663541666666666,5.8271875,6.086796875,5.728210034013605
2000-08-02,6.359375,6.0625,6.25,6.140625,488000.0,6.140625,5.716666666666667,5.82375,6.078359375,5.730996621621622
2000-08-03,6.515625,6.0625,6.1875,6.3125,682400.0,6.3125,5.784375,5.82375,6.075234375,5.73489932885906
2000-08-04,6.625,6.09375,6.3125,6.375,527600.0,6.375,5.859375,5.82375,6.075078125,5.739166666666667
2000-08-07,6.515625,6.25,6.3125,6.5,488400.0,6.5,5.939583333333333,5.82875,6.073359375,5.744205298013245
2000-08-08,6.484375,6.3125,6.4375,6.375,2885200.0,6.375,5.986458333333333,5.835,6.066640625,5.748355263157895
2000-08-09,6.484375,6.34375,6.34375,6.40625,1374400.0,6.40625,6.044791666666667,5.839375,6.066171875,5.75265522875817
2000-08-10,6.46875,6.3125,6.40625,6.375,518000.0,6.375,6.096875,5.8428125,6.063984375,5.756696428571429
2000-08-11,6.6875,6.375,6.375,6.6875,699200.0,6.6875,6.192708333333333,5.8540625,6.063203125,5.762701612903226
2000-08-14,6.78125,6.46875,6.5,6.671875,456000.0,6.671875,6.24375,5.860625,6.062265625,5.768529647435898
2000-08-15,6.8125,6.65625,6.6796875,6.75,580400.0,6.75,6.314583333333333,5.875625,6.062109375,5.774781050955414
2000-08-16,6.890625,6.671875,6.6875,6.765625,1786000.0,6.765625,6.364583333333333,5.8828125,6.062578125,5.781052215189874
2000-08-17,6.859375,6.734375,6.75,6.796875,622000.0,6.796875,6.426041666666666,5.8884375,6.06359375,5.787441037735849
2000-08-18,6.84375,6.65625,6.6875,6.828125,2058800.0,6.828125,6.489583333333333,5.9009375,6.06640625,5.7939453125
2000-08-21,7.0625,6.828125,6.828125,6.90625,792400.0,6.90625,6.545833333333333,5.9165625,6.07171875,5.800854037267081
2000-08-22,6.96875,6.875,6.875,6.875,80000.0,6.875,6.584375,5.9415625,6.08546875,5.807484567901234
2000-08-23,6.96875,6.828125,6.96875,6.953125,392800.0,6.953125,6.638541666666667,5.96375,6.09671875,5.814513036809816
2000-08-24,6.953125,6.84375,6.953125,6.859375,812000.0,6.859375,6.675,5.981875,6.10796875,5.820884146341464
2000-08-25,6.890625,6.58203125,6.890625,6.78125,628800.0,6.78125,6.702083333333333,5.9990625,6.12078125,5.826704545454546
2000-08-28,6.734375,6.40625,6.703125,6.546875,363200.0,6.546875,6.705208333333333,6.0121875,6.13078125,5.831042921686747
2000-08-29,6.875,6.53125,6.53125,6.734375,804400.0,6.734375,6.729166666666667,6.029375,6.13890625,5.836452095808383
2000-08-30,6.890625,6.609375,6.8046875,6.8125,274400.0,6.8125,6.75625,6.0503125,6.1496875,5.842261904761905
2000-08-31,6.796875,6.5,6.78125,6.53125,900800.0,6.53125,6.766666666666667,6.0640625,6.16015625,5.84633875739645
2000-09-01,6.75,6.4375,6.53125,6.75,336400.0,6.75,6.770833333333333,6.086875,6.174375,5.851654411764706
2000-09-05,6.7421875,6.359375,6.734375,6.359375,374400.0,6.359375,6.75,6.101875,6.18359375,5.854623538011696
2000-09-06,6.75,6.359375,6.359375,6.359375,745200.0,6.359375,6.723958333333333,6.1134375,6.1915625,5.857558139534884
2000-09-07,6.640625,6.328125,6.40625,6.484375,415600.0,6.484375,6.705208333333333,6.1303125,6.1971875,5.8611813583815024
2000-09-08,6.640625,6.359375,6.5,6.46875,438800.0,6.46875,6.683333333333334,6.15,6.1984375,5.864673132183908
2000-09-11,6.78125,6.25,6.4921875,6.609375,835200.0,6.609375,6.66875,6.1721875,6.2025,5.8689285714285715
2000-09-12,6.7421875,6.53125,6.7421875,6.59375,612800.0,6.59375,6.647916666666666,6.1896875,6.206875,5.873046875
2000-09-13,6.84375,6.5,6.609375,6.6875,790800.0,6.6875,6.635416666666667,6.2096875,6.209375,5.877648305084746
2000-09-14,6.875,6.5625,6.734375,6.671875,793600.0,6.671875,6.616666666666666,6.23375,6.21390625,5.882110252808989
2000-09-15,6.5625,6.328125,6.375,6.46875,1656400.0,6.46875,6.590625,6.2525,6.21625,5.885387569832402
2000-09-18,6.609375,6.3125,6.484375,6.578125,1975200.0,6.578125,6.577083333333333,6.2740625,6.21890625,5.889236111111111
2000-09-19,6.640625,6.3125,6.5625,6.4375,1799200.0,6.4375,6.569791666666666,6.295625,6.21984375,5.892265193370166
2000-09-20,6.53125,6.328125,6.4375,6.40625,1907200.0,6.40625,6.547916666666667,6.31625,6.21828125,5.895089285714286
2000-09-21,6.5625,6.328125,6.4140625,6.40625,287600.0,6.40625,6.520833333333333,6.3375,6.21203125,5.8978825136612025
2000-09-22,6.53125,6.328125,6.390625,6.4375,1068800.0,6.4375,6.514583333333333,6.3603125,6.21,5.900815217391305
2000-09-25,6.46875,6.0,6.421875,6.125,1248800.0,6.125,6.472916666666666,6.3778125,6.20796875,5.902027027027027
2000-09-26,6.296875,5.875,6.140625,6.265625,1220800.0,6.265625,6.466666666666667,6.3971875,6.206875,5.90398185483871
2000-09-27,6.34375,6.0625,6.203125,6.28125,2184800.0,6.28125,6.461458333333334,6.409375,6.205,5.905999331550802
2000-09-28,7.0,6.25,6.28125,6.875,2209600.0,6.875,6.4875,6.43625,6.20625,5.911153590425532
2000-09-29,6.875,6.671875,6.859375,6.6875,1693200.0,6.6875,6.502083333333333,6.458125,6.2059375,5.915261243386244
2000-10-02,6.6875,6.046875,6.671875,6.109375,2006800.0,6.109375,6.46875,6.4753125,6.2025,5.916282894736842
2000-10-03,6.375,5.875,6.21875,6.046875,4321200.0,6.046875,6.432291666666667,6.478125,6.195625,5.916966623036649
2000-10-04,6.125,5.859375,6.125,5.921875,2648400.0,5.921875,6.38125,6.4828125,6.18796875,5.9169921875
2000-10-05,6.1875,5.90234375,5.94140625,6.09375,532800.0,6.09375,6.342708333333333,6.484375,6.18046875,5.917908031088083
2000-10-06,6.140625,5.84375,6.109375,5.859375,3104000.0,5.859375,6.302083333333333,6.4840625,6.17,5.91760631443299
2000-10-09,5.890625,5.390625,5.84375,5.40625,1360000.0,5.40625,6.223958333333333,6.4746875,6.1571875,5.914983974358974
2000-10-10,5.515625,5.375,5.4375,5.453125,1490400.0,5.453125,6.158333333333333,6.4625,6.146875,5.9126275510204085
2000-10-11,5.515625,5.28125,5.46875,5.4375,1756800.0,5.4375,6.09375,6.4453125,6.13625,5.910215736040609
2000-10-12,5.578125,5.421875,5.453125,5.5625,1771200.0,5.5625,6.0375,6.43375,6.12875,5.908459595959596
2000-10-13,5.65625,5.03125,5.578125,5.53125,1702800.0,5.53125,5.977083333333334,6.418125,6.1209375,5.906564070351759
2000-10-16,6.1875,5.4375,5.4375,6.15625,1977600.0,6.15625,5.979166666666667,6.41375,6.11875,5.9078125
2000-10-17,6.109375,5.84375,6.1015625,5.84375,1433200.0,5.84375,5.951041666666667,6.400625,6.1146875,5.916953125
2000-10-18,6.03125,5.8125,5.84375,5.96875,1263600.0,5.96875,5.930208333333334,6.3925,6.11375,5.928515625
2000-10-19,6.546875,5.96875,5.96875,6.53125,1470800.0,6.53125,5.907291666666667,6.395,6.1171875,5.94234375
2000-10-20,6.79296875,6.453125,6.5,6.734375,2233600.0,6.734375,5.910416666666666,6.4021875,6.1225,5.957265625
2000-10-23,6.796875,6.65625,6.734375,6.671875,1324400.0,6.671875,5.947916666666667,6.401875,6.12796875,5.970859375
2000-10-24,6.65625,6.03125,6.65625,6.203125,1402400.0,6.203125,5.958333333333333,6.3925,6.1265625,5.98140625
2000-10-25,6.296875,6.15625,6.1875,6.265625,637600.0,6.265625,5.98125,6.3828125,6.12921875,5.990546875
2000-10-26,6.328125,6.140625,6.28125,6.3125,653200.0,6.3125,5.995833333333334,6.37375,6.12828125,6.000234375
2000-10-27,6.328125,6.203125,6.328125,6.234375,817600.0,6.234375,6.020833333333333,6.3625,6.12546875,6.00921875
2000-10-30,6.203125,6.09375,6.203125,6.109375,382400.0,6.109375,6.067708333333333,6.348125,6.12453125,6.01765625
2000-10-31,6.125,5.90625,6.09375,6.0,861600.0,6.0,6.104166666666667,6.33,6.12328125,6.02625
2000-11-01,6.0625,5.9375,6.05078125,5.953125,784400.0,5.953125,6.138541666666667,6.3115625,6.1265625,6.034921875
2000-11-02,6.125,5.9375,5.98046875,6.11328125,1412000.0,6.11328125,6.175260416666666,6.294765625,6.1292578125,6.04486328125
2000-11-03,6.140625,6.015625,6.109375,6.109375,570800.0,6.109375,6.213802083333333,6.279765625,6.1308203125,6.05494140625
2000-11-06,6.46875,6.03125,6.03125,6.25,358000.0,6.25,6.220052083333333,6.269140625,6.1341015625,6.06611328125
2000-11-07,6.46875,6.3125,6.34375,6.46875,737600.0,6.46875,6.26171875,6.267578125,6.1398828125,6.07955078125
