Date,High,Low,Open,Close,Volume,Adj Close,MLM-15ma,MLM-50ma,MLM-100ma,MLM-200ma
2007-12-18,133.22000122070312,128.3699951171875,129.6199951171875,132.22000122070312,668600.0,111.97815704345703,112.51454416910808,108.02939697265624,109.95946746826172,116.76882667541504
2007-12-19,132.6999969482422,129.25999450683594,131.38999938964844,130.30999755859375,366200.0,110.3605728149414,112.54446818033854,107.90142211914062,109.89927970886231,116.79375476837158
2007-12-20,132.14999389648438,129.4499969482422,130.91000366210938,131.6699981689453,366100.0,111.51236724853516,112.64666137695312,107.82519409179687,109.86054824829101,116.81157917022705
2007-12-21,134.77999877929688,131.57000732421875,133.0800018310547,132.6300048828125,370800.0,112.32537078857422,112.5382563273112,107.77806274414063,109.84165351867676,116.83056800842286
2007-12-24,136.57000732421875,132.55999755859375,132.55999755859375,135.3000030517578,214400.0,114.58665466308594,112.61109110514323,107.7165364074707,109.87266006469727,116.8667903137207
2007-12-26,135.8300018310547,133.42999267578125,134.77999877929688,135.1199951171875,254300.0,114.43417358398438,112.86798451741537,107.68506423950195,109.94088439941406,116.92129234313965
2007-12-27,134.49000549316406,131.24000549316406,134.0800018310547,131.86000061035156,274600.0,111.67330932617188,112.84822438557943,107.69515380859374,109.96103393554688,116.95206974029541
2007-12-28,134.67999267578125,131.3300018310547,131.86000061035156,133.1199951171875,240600.0,112.74039459228516,112.71836547851562,107.7780989074707,110.01459480285645,116.98204528808594
2007-12-31,134.3300018310547,132.25999450683594,132.72000122070312,132.60000610351562,358900.0,112.29999542236328,112.65343577067057,107.86270797729492,110.01245979309083,117.01553562164307
2008-01-02,132.5399932861328,125.83000183105469,132.5399932861328,127.13999938964844,657700.0,107.6758804321289,111.97252248128255,107.90178848266602,109.98699226379395,117.02056686401367
2008-01-03,127.55999755859375,124.0999984741211,127.55999755859375,124.45999908447266,589300.0,105.4061508178711,111.44348347981771,107.87064575195312,109.91895057678222,117.00332038879395
2008-01-04,123.29000091552734,118.68000030517578,123.04000091552734,119.37000274658203,1258300.0,101.09540557861328,110.58359018961589,107.75548461914063,109.82388816833496,116.94581424713135
2008-01-07,121.06999969482422,114.58000183105469,120.33000183105469,115.25,1087000.0,97.60614776611328,109.52100524902343,107.58371231079101,109.73031753540039,116.86724655151367
2008-01-08,116.0,109.56999969482422,115.0,110.0,1239600.0,93.15985870361328,108.3838882446289,107.34834869384765,109.60171691894531,116.77052494049072
2008-01-09,114.08000183105469,106.7699966430664,110.0,113.33000183105469,1623000.0,95.9801025390625,107.52230275472006,107.15976287841796,109.51193077087402,116.68290256500244
2008-01-10,115.75,110.5,112.94999694824219,113.68000030517578,1485600.0,96.2765121459961,106.47552642822265,107.00125778198242,109.41837089538575,116.59730850219727
2008-01-11,115.41999816894531,109.44000244140625,112.5199966430664,114.0,598200.0,96.54751586914062,105.55465596516927,106.7392335510254,109.3158984375,116.5131114578247
2008-01-14,114.63999938964844,109.77999877929688,114.62999725341797,111.12999725341797,1137100.0,94.11685943603516,104.39495544433593,106.43687194824219,109.1911407470703,116.4114225769043
2008-01-15,110.76000213623047,106.04000091552734,109.72000122070312,108.47000122070312,1086000.0,91.86412811279297,103.03087259928385,106.17795822143555,108.99525886535645,116.30242153167724
2008-01-16,109.69000244140625,105.55000305175781,108.29000091552734,107.43000030517578,1182200.0,90.98332214355469,101.45731709798177,105.89636138916016,108.8002547454834,116.18670459747314
2008-01-17,110.30999755859375,103.97000122070312,108.75,104.30999755859375,746700.0,88.34098815917969,99.71777140299479,105.6110676574707,108.55221282958985,116.05046161651612
2008-01-18,107.18000030517578,102.16999816894531,104.91000366210938,104.41999816894531,682300.0,88.43414306640625,98.16849365234376,105.25298370361328,108.33323265075684,115.91308727264405
2008-01-22,108.48999786376953,99.0,100.41999816894531,108.1500015258789,1081700.0,91.59308624267578,96.75867309570313,105.04860748291016,108.1639501953125,115.78999408721924
2008-01-23,110.43000030517578,101.05000305175781,105.02999877929688,110.19000244140625,1647700.0,93.3207778930664,95.49339192708334,104.8321694946289,107.98462547302246,115.67364803314209
2008-01-24,116.05999755859375,108.20999908447266,110.77999877929688,110.7699966430664,1599400.0,93.8119888305664,94.56913248697917,104.66440307617188,107.80928337097168,115.56438167572021
2008-01-25,113.9000015258789,108.91999816894531,112.27999877929688,109.41000366210938,638700.0,92.66022491455078,93.71940409342447,104.5119401550293,107.59582237243653,115.45393852233887
2008-01-28,111.76000213623047,107.4800033569336,109.19000244140625,111.44999694824219,767600.0,94.38787078857422,93.27223510742188,104.32410736083985,107.40200256347656,115.35289012908936
2008-01-29,117.41999816894531,109.5199966430664,113.13999938964844,114.80000305175781,970000.0,97.22505187988281,93.24682871500652,104.19453811645508,107.25800476074218,115.27023120880126
2008-01-30,116.4000015258789,111.31999969482422,114.69999694824219,111.56999969482422,857300.0,94.48953247070312,93.3354736328125,104.05754959106446,107.07803787231445,115.17502975463867
2008-01-31,125.30000305175781,107.94999694824219,109.5,123.27999877929688,2280800.0,104.4068374633789,93.89725596110026,104.10573318481445,107.0194541168213,115.13302978515625
2008-02-01,123.0,116.9800033569336,120.83000183105469,119.77999877929688,1489300.0,101.442626953125,94.24166361490886,104.16776519775391,106.95630981445312,115.08150520324708
2008-02-04,121.41000366210938,116.95999908447266,120.91000366210938,118.12000274658203,920400.0,100.03677368164062,94.47428080240886,104.16469207763672,106.8474382019043,115.02223701477051
2008-02-05,113.0,104.05999755859375,106.77999877929688,106.0199966430664,2794800.0,89.7891845703125,94.185769144694,103.93031860351563,106.6306859588623,114.89025043487548
2008-02-06,110.93000030517578,105.23999786376953,106.01000213623047,106.16999816894531,1092400.0,89.91622924804688,94.0559092203776,103.66960464477539,106.41030563354492,114.74620433807372
2008-02-07,108.31999969482422,105.16999816894531,106.5,106.37999725341797,941100.0,90.09405517578125,93.99662475585937,103.40822509765626,106.1694938659668,114.6002731704712
2008-02-08,107.81999969482422,105.08000183105469,106.08999633789062,106.1500015258789,782900.0,89.89927673339844,94.10051066080729,103.16423065185546,105.95536231994629,114.44685253143311
2008-02-11,107.4000015258789,104.08000183105469,105.70999908447266,106.87000274658203,953200.0,90.50906372070312,94.23883870442708,102.77617767333984,105.72663902282714,114.28941875457764
2008-02-12,108.27999877929688,104.33000183105469,107.69999694824219,105.6500015258789,633300.0,89.4758529663086,94.09768981933594,102.36610534667969,105.47956062316895,114.12059761047364
2008-02-13,108.62999725341797,105.44000244140625,106.30999755859375,108.43000030517578,540800.0,91.83025360107422,93.99832153320312,101.9236814880371,105.27570281982422,113.9667854309082
2008-02-14,107.94000244140625,105.83000183105469,107.68000030517578,106.75,566100.0,90.40743255615234,93.77135111490885,101.46194747924805,105.04731437683105,113.81985675811768
2008-02-15,107.83000183105469,105.44000244140625,106.01000213623047,107.0199966430664,485900.0,90.63610076904297,93.63640950520833,101.06305404663085,104.82915100097657,113.6658324432373
2008-02-19,109.41999816894531,106.69000244140625,108.44000244140625,107.63999938964844,566900.0,91.16117858886719,93.42129669189453,100.64688339233399,104.63802566528321,113.48727844238282
2008-02-20,109.7699966430664,106.01000213623047,107.0,109.58999633789062,531800.0,92.8126449584961,93.12713623046875,100.20937072753907,104.49373237609863,113.3236654663086
2008-02-21,110.87000274658203,108.0,110.0199966430664,108.87999725341797,574800.0,92.21134185791016,92.97525685628256,99.78811874389649,104.27865364074707,113.15372528076172
2008-02-22,109.69999694824219,106.62999725341797,109.41000366210938,109.22000122070312,635200.0,92.4992904663086,92.1814203898112,99.28031295776367,104.0758283996582,112.99325344085693
2008-02-25,111.69999694824219,107.69999694824219,109.3499984741211,111.31999969482422,608900.0,94.27780151367188,91.70376536051432,98.89903427124024,103.85768440246582,112.84259918212891
2008-02-26,115.54000091552734,110.29000091552734,111.1500015258789,114.66999816894531,650000.0,97.11492156982422,91.50897521972657,98.56145660400391,103.63548301696777,112.72773696899414
2008-02-27,115.83999633789062,110.38999938964844,113.79000091552734,112.30999755859375,556100.0,95.40325927734375,91.88324686686198,98.19862335205079,103.39456039428711,112.60545135498047
2008-02-28,112.54000091552734,110.2300033569336,111.94000244140625,110.73999786376953,488800.0,94.06961059570312,92.16013895670572,97.87568328857422,103.1430039215088,112.47872524261474
2008-02-29,110.13999938964844,106.7699966430664,109.36000061035156,107.5999984741211,593300.0,91.40229797363281,92.24735514322917,97.52565155029296,102.85269790649414,112.34715400695801
2008-03-03,107.79000091552734,103.51000213623047,107.4000015258789,104.48999786376953,825600.0,88.76042938232422,92.17143198649089,97.06129699707031,102.54534698486329,112.19581573486329
2008-03-04,105.0999984741211,101.86000061035156,103.69000244140625,102.76000213623047,836800.0,87.29090118408203,91.9568878173828,96.59990356445313,102.25066284179688,112.0338508605957
2008-03-05,104.80000305175781,101.12000274658203,103.0,103.16999816894531,745000.0,87.63916778564453,91.83444213867188,96.12243957519532,101.97381683349609,111.869423828125
2008-03-06,103.3499984741211,98.93000030517578,102.41000366210938,99.05000305175781,973300.0,84.13938903808594,91.32171783447265,95.55871994018554,101.66839134216309,111.67736740112305
2008-03-07,101.87999725341797,98.05999755859375,98.05999755859375,99.27999877929688,797200.0,84.33476257324219,90.91687316894532,94.95368209838867,101.33510925292968,111.46043590545655
2008-03-10,99.6500015258789,95.41999816894531,99.2300033569336,95.66999816894531,519700.0,81.26819610595703,90.29234619140625,94.29036254882813,100.98771339416504,111.2367467880249
2008-03-11,100.6500015258789,95.0199966430664,100.6500015258789,99.63999938964844,678900.0,84.64056396484375,89.85763854980469,93.74970764160156,100.72243072509765,111.03626686096192
2008-03-12,106.44000244140625,97.55999755859375,99.51000213623047,104.26000213623047,1228200.0,88.56507873535156,89.57446746826172,93.26620132446288,100.5221501159668,110.84515308380126
2008-03-13,110.01000213623047,99.01000213623047,103.19000244140625,108.80999755859375,1554600.0,92.43014526367188,89.58905436197917,92.86880432128906,100.365756149292,110.6657139968872
2008-03-14,112.30000305175781,101.77999877929688,109.93000030517578,106.16999816894531,1376700.0,90.18756866455078,89.43493957519532,92.5190380859375,100.21041328430175,110.45979637145996
2008-03-17,107.54000091552734,100.47000122070312,103.69999694824219,106.13999938964844,1204200.0,90.1620864868164,89.16055857340494,92.21415679931641,100.04240127563476,110.25602565765381
2008-03-18,110.48999786376953,106.47000122070312,109.83000183105469,109.83000183105469,946100.0,93.2966079711914,88.9060043334961,92.05818084716798,99.9068327331543,110.05596755981445
2008-03-19,112.94999694824219,106.19999694824219,110.16000366210938,107.9000015258789,1535600.0,91.65713500976562,88.65626271565755,91.93920059204102,99.76145645141601,109.84884925842285
2008-03-20,109.68000030517578,106.2300033569336,107.79000091552734,108.68000030517578,1211100.0,92.31970977783203,88.53960266113282,91.92239761352539,99.63537315368653,109.63695865631104
2008-03-24,114.79000091552734,108.58999633789062,108.81999969482422,112.58000183105469,942800.0,95.63262176513672,88.82162424723307,91.91544799804687,99.53760543823242,109.45864532470704
2008-03-25,113.22000122070312,110.3499984741211,112.83999633789062,110.94999694824219,738500.0,94.24800109863281,89.18746236165364,91.87487777709961,99.43806777954102,109.28486343383788
2008-03-26,110.69999694824219,107.79000091552734,110.69999694824219,108.56999969482422,446300.0,92.22628784179688,89.51648813883463,91.78845321655274,99.26384338378907,109.0846339416504
2008-03-27,111.36000061035156,107.19000244140625,109.76000213623047,107.87999725341797,676400.0,91.64015197753906,89.78322041829428,91.73891906738281,99.0878955078125,108.87439865112304
2008-03-28,109.48999786376953,105.8499984741211,108.31999969482422,106.33999633789062,287800.0,90.33196258544922,90.19605865478516,91.70827575683593,98.94311698913575,108.66414974212647
2008-03-31,107.1500015258789,105.0,106.0,106.16999816894531,425200.0,90.18756866455078,90.58624572753907,91.69236068725586,98.79436103820801,108.43599739074708
2008-04-01,112.43000030517578,105.66999816894531,105.66999816894531,112.12999725341797,955800.0,95.2503662109375,91.51839040120443,91.83054824829101,98.72080795288086,108.23067451477051
2008-04-02,112.91999816894531,109.08000183105469,112.91999816894531,109.5999984741211,511300.0,93.10122680664062,92.08243459065756,91.9238899230957,98.58843681335449,108.00091964721679
2008-04-03,109.4000015258789,106.95999908447266,108.66000366210938,108.3499984741211,400500.0,92.03939819335938,92.31405588785807,91.93281616210938,98.49071182250977,107.75553817749024
2008-04-04,109.20999908447266,107.02999877929688,108.58999633789062,108.13999938964844,292300.0,91.86100769042969,92.27611338297525,91.90362075805665,98.36789512634277,107.50711708068847
2008-04-07,111.69999694824219,107.0999984741211,108.9800033569336,109.72000122070312,605700.0,93.20317840576172,92.47715403238932,91.89144454956055,98.2779238128662,107.27050258636474
2008-04-08,109.37999725341797,106.83999633789062,108.72000122070312,107.87000274658203,794900.0,91.63164520263672,92.575124613444,91.87087295532227,98.19140655517577,107.01794486999512
2008-04-09,109.12999725341797,105.77999877929688,108.19999694824219,106.1500015258789,417300.0,90.17057037353516,92.3667221069336,91.78652694702149,98.05531715393066,106.76528285980224
2008-04-10,106.81999969482422,104.37000274658203,105.94999694824219,106.51000213623047,696500.0,90.47637939453125,92.28800506591797,91.65155349731445,97.92304580688477,106.52522533416749
2008-04-11,107.12000274658203,104.70999908447266,105.61000061035156,105.79000091552734,439900.0,89.86478424072266,92.12434336344401,91.55905853271484,97.80830406188964,106.29369041442871
2008-04-14,105.77999877929688,103.19000244140625,104.83999633789062,105.18000030517578,436900.0,89.34660339355469,91.70527547200521,91.25785385131836,97.6817935180664,106.06381782531739
2008-04-15,109.08999633789062,105.66999816894531,106.5,108.01000213623047,732600.0,91.75057220458984,91.53878021240234,91.06401275634765,97.61588897705079,105.84326992034912
2008-04-16,111.52999877929688,108.7699966430664,109.19999694824219,110.86000061035156,456300.0,94.17153930664062,91.66846364339193,90.94670806884766,97.55570007324219,105.63183696746826
2008-04-17,113.08999633789062,109.61000061035156,110.6500015258789,112.30999755859375,908200.0,95.40325927734375,91.91933746337891,91.05898956298829,97.49465408325196,105.4148556137085
2008-04-18,115.45999908447266,113.70999908447266,113.98999786376953,114.20999908447266,486400.0,97.01725769042969,92.36502380371094,91.20101013183594,97.43530738830566,105.21664081573486
2008-04-21,115.08999633789062,111.29000091552734,113.55000305175781,112.87999725341797,365400.0,95.88746643066406,92.7450169881185,91.3168783569336,97.36255172729493,105.00865009307861
2008-04-22,112.80000305175781,109.27999877929688,112.44999694824219,110.30000305175781,360300.0,93.69583892822266,92.6413818359375,91.39280960083008,97.27852012634277,104.7956388092041
2008-04-23,110.9800033569336,105.44000244140625,110.80000305175781,106.08000183105469,848200.0,90.11112213134766,92.44204152425131,91.38485076904297,97.08051422119141,104.569967918396
2008-04-24,107.13999938964844,102.87000274658203,106.38999938964844,106.30000305175781,419100.0,90.29798126220703,92.32594706217448,91.40129333496094,96.88369934082031,104.37239326477051
2008-04-25,108.02999877929688,104.51000213623047,108.0,107.0199966430664,204300.0,90.90960693359375,92.26252034505208,91.38288040161133,96.65328094482422,104.1667170715332
2008-04-28,112.12000274658203,104.66999816894531,107.0199966430664,110.41999816894531,761300.0,93.79777526855469,92.30216013590494,91.45068725585938,96.45631736755371,103.9593106842041
2008-04-29,110.81999969482422,108.20999908447266,109.9000015258789,109.16000366210938,385200.0,92.7274398803711,92.37521311442057,91.49251403808594,96.2777840423584,103.73442478179932
2008-04-30,112.62000274658203,109.37999725341797,109.61000061035156,109.37999725341797,510700.0,92.9143295288086,92.55813039143881,91.52757705688477,96.08723022460937,103.5236962890625
2008-05-01,111.68000030517578,108.52999877929688,109.41999816894531,111.31999969482422,607600.0,94.56229400634766,92.83052469889323,91.5625700378418,95.88597038269043,103.32268154144288
2008-05-02,113.87000274658203,111.08000183105469,112.48999786376953,112.0,713800.0,95.13993072509766,93.1822011311849,91.62114181518555,95.70463027954102,103.12880821228028
2008-05-05,112.9800033569336,110.38999938964844,111.97000122070312,111.95999908447266,566700.0,95.10594940185547,93.56615753173828,91.67327499389648,95.47679397583008,102.96133739471435
2008-05-06,114.44999694824219,108.12999725341797,109.41999816894531,112.0,1726100.0,95.13993072509766,93.7921147664388,91.690517578125,95.29477592468261,102.81530269622803
2008-05-07,112.75,108.0,108.0,108.0999984741211,677900.0,91.8270263671875,93.6358139038086,91.58475967407226,95.07310813903808,102.65737796783448
2008-05-08,109.5199966430664,108.0,108.7300033569336,108.94000244140625,323100.0,92.54058837890625,93.4449691772461,91.52750625610352,94.86306480407715,102.5128331375122
2008-05-09,109.30999755859375,107.72000122070312,108.0999984741211,109.05999755859375,205600.0,92.64250946044922,93.1533192952474,91.49896423339844,94.68732376098633,102.3772201538086
2008-05-12,114.0199966430664,108.66999816894531,109.08999633789062,114.0,677900.0,96.8388671875,93.2167460123698,91.60769561767579,94.56667358398437,102.28052848815918
2008-05-13,116.55000305175781,112.54000091552734,113.91999816894531,115.62000274658203,513800.0,98.21497344970703,93.51802164713541,91.79678649902344,94.42904174804687,102.1942546081543
2008-05-14,117.80000305175781,115.44000244140625,116.0999984741211,116.25,890400.0,98.75015258789062,94.09395701090494,92.02597152709961,94.31293754577636,102.10610862731933
2008-05-15,121.19000244140625,116.30999755859375,116.97000122070312,119.05999755859375,1010200.0,101.13716125488281,94.81656901041667,92.29593139648438,94.20918548583984,102.03486686706543
2008-05-16,121.94000244140625,118.56999969482422,120.4800033569336,119.97000122070312,589700.0,101.9101791381836,95.54994049072266,92.65134719848633,94.10503356933594,101.97334354400635
2008-05-19,125.19000244140625,119.75,120.94000244140625,121.91000366210938,863200.0,103.55812072753906,96.20063018798828,93.03581436157226,93.99474822998047,101.93370414733887
2008-05-20,122.19000244140625,119.25,121.2300033569336,122.08999633789062,419600.0,103.7110366821289,96.93286997477213,93.4846711730957,93.88751686096191,101.91420063018799
2008-05-21,123.4800033569336,120.12999725341797,122.9800033569336,120.3499984741211,473000.0,102.23295593261719,97.55411173502604,93.83651901245118,93.79311332702636,101.87707363128662
2008-05-22,120.55000305175781,117.25,120.30999755859375,117.79000091552734,446900.0,100.05830383300781,97.92051239013672,94.0663835144043,93.66629241943359,101.84044361114502
2008-05-23,117.86000061035156,114.87999725341797,117.18000030517578,116.05000305175781,539900.0,98.58026123046875,98.14986775716146,94.18938583374023,93.52909507751465,101.77077743530273
2008-05-27,118.26000213623047,115.63999938964844,116.58000183105469,118.1500015258789,394600.0,100.36412811279297,98.50041300455729,94.39291702270508,93.4559775543213,101.72148490905762
2008-05-28,118.91000366210938,115.95999908447266,118.23999786376953,117.7699966430664,417200.0,100.04132843017578,98.8271728515625,94.59050186157226,93.40232933044433,101.66063995361328
2008-05-29,118.61000061035156,116.31999969482422,117.75,117.38999938964844,639800.0,99.71854400634766,99.35327402750652,94.7189405822754,93.38856071472168,101.60622444152833
2008-05-30,117.33999633789062,115.25,117.04000091552734,116.69000244140625,598200.0,99.41608428955078,99.81164042154948,94.87411956787109,93.40666007995605,101.56848880767822
2008-06-02,118.41000366210938,115.43000030517578,116.25,115.97000122070312,699600.0,98.80268096923828,100.22231852213541,95.00377899169922,93.4630883026123,101.5324026107788
2008-06-03,118.0999984741211,114.94999694824219,116.43000030517578,116.5,494100.0,99.25424194335938,100.38334350585937,95.07621139526367,93.49582969665528,101.50388023376465
2008-06-04,117.51000213623047,114.5,115.86000061035156,114.91999816894531,430800.0,97.90811157226562,100.36288604736328,95.14941360473632,93.51214569091798,101.46525829315186
2008-06-05,117.58000183105469,113.80999755859375,114.7300033569336,115.33000183105469,723800.0,98.25743103027344,100.33003794352213,95.27003646850586,93.5292448425293,101.42257164001465
2008-06-06,115.54000091552734,112.16999816894531,114.30999755859375,112.8499984741211,530400.0,96.14453125,99.99719594319662,95.36012405395508,93.54952156066895,101.37033115386963
2008-06-09,115.06999969482422,112.9800033569336,113.41999816894531,113.61000061035156,523900.0,96.79204559326172,99.65598704020182,95.48932571411133,93.59880073547363,101.29702980041503
2008-06-10,115.3499984741211,111.87000274658203,112.44999694824219,114.72000122070312,491900.0,97.73771667480469,99.26796010335286,95.64032867431641,93.66634468078614,101.23329971313477
2008-06-11,115.4000015258789,111.58999633789062,114.9000015258789,112.05000305175781,548900.0,95.46296691894531,98.7180887858073,95.64458068847657,93.7375644683838,101.14488864898682
2008-06-12,114.44999694824219,111.04000091552734,113.02999877929688,111.5199966430664,458800.0,95.01142883300781,98.23665364583333,95.68278472900391,93.8033373260498,101.06828498840332
2008-06-13,113.86000061035156,112.30000305175781,112.55000305175781,113.44000244140625,226100.0,96.64720153808594,98.00924682617188,95.77494079589843,93.85387847900391,101.0089143371582
2008-06-16,113.58999633789062,111.33000183105469,112.87000274658203,113.44999694824219,293900.0,96.65574645996094,97.88094584147136,95.87083557128906,93.88722816467285,100.93592681884766
2008-06-17,114.18000030517578,109.7699966430664,114.0999984741211,111.79000091552734,513500.0,95.2414779663086,97.53943583170573,95.9116015625,93.90152305603027,100.85540321350098
2008-06-18,112.1500015258789,110.01000213623047,111.44999694824219,111.29000091552734,270300.0,94.81546783447266,97.19104512532552,95.97527801513672,93.92307548522949,100.75944892883301
2008-06-19,111.55000305175781,109.23999786376953,111.1500015258789,109.66000366210938,288300.0,93.42677307128906,96.77159372965495,96.0404020690918,93.91346450805663,100.6577335357666
2008-06-20,109.0999984741211,105.54000091552734,108.80999755859375,105.63999938964844,524300.0,90.00184631347656,96.14397786458333,96.0309114074707,93.84123245239257,100.54961860656738
2008-06-23,106.02999877929688,103.5,105.91999816894531,103.91000366210938,412600.0,88.52796936035156,95.45899709065755,96.00417510986328,93.78161682128906,100.42982734680176
2008-06-24,107.18000030517578,103.05999755859375,103.5999984741211,105.48999786376953,263300.0,89.8740463256836,94.83365071614584,96.01472396850586,93.63628890991211,100.3278715133667
2008-06-25,106.38999938964844,104.66999816894531,105.63999938964844,105.01000213623047,506600.0,89.46512603759766,94.27078501383464,95.96901504516602,93.51651390075683,100.23641185760498
2008-06-26,105.88999938964844,103.2300033569336,103.2300033569336,105.0,572800.0,89.45660400390625,93.68406321207682,95.87471633911133,93.41071220397949,100.12907520294189
2008-06-27,106.94999694824219,104.5,105.0,105.9000015258789,441900.0,90.22337341308594,93.28931935628255,95.77111862182618,93.41505409240723,100.02287002563476
2008-06-30,106.2699966430664,102.16000366210938,105.4800033569336,103.58999633789062,1010600.0,88.25532531738281,92.72020467122395,95.59587997436523,93.39844505310059,99.90437534332276
2008-07-01,102.2699966430664,97.0,102.2699966430664,98.76000213623047,1358100.0,84.14029693603516,91.81371002197265,95.36093658447265,93.33890747070312,99.75420066833496
2008-07-02,98.4800033569336,94.5999984741211,98.0999984741211,94.91999816894531,1320900.0,80.8687744140625,90.84076385498047,95.10439529418946,93.24860244750977,99.60198238372803
2008-07-03,97.56999969482422,94.88999938964844,95.3499984741211,95.80000305175781,509200.0,81.61849975585938,89.94790191650391,94.93454284667969,93.15969680786132,99.44316791534423
2008-07-07,97.97000122070312,91.62000274658203,97.97000122070312,92.38999938964844,393500.0,78.71330261230469,88.75230865478515,94.70284927368164,93.05207130432129,99.26581596374511
2008-07-08,94.0,90.37000274658203,92.48999786376953,93.62999725341797,702600.0,79.76970672607422,87.62657267252604,94.48005126953124,92.93146583557129,99.10358432769776
2008-07-09,97.5,94.0,94.25,96.45999908447266,412600.0,82.18080139160156,86.7558609008789,94.24771179199219,92.84919952392578,98.94825695037842
2008-07-10,97.33999633789062,92.38999938964844,96.16999816894531,95.20999908447266,1091800.0,81.11582946777344,85.8425516764323,94.01547958374023,92.75399681091308,98.79157390594483
2008-07-11,95.12999725341797,90.37999725341797,94.6500015258789,91.75,513600.0,78.16802978515625,84.82530212402344,93.72055358886719,92.62406532287598,98.63104549407959
2008-07-14,95.79000091552734,91.97000122070312,92.2300033569336,93.27999877929688,790500.0,79.47151947021484,84.12328033447265,93.41873809814453,92.49065406799316,98.4921932220459
2008-07-15,98.55999755859375,90.05000305175781,92.62000274658203,95.4000015258789,1081100.0,81.2777328491211,83.63993123372396,93.141494140625,92.38131797790527,98.32998580932617
2008-07-16,102.04000091552734,92.9000015258789,96.08000183105469,100.77999877929688,521200.0,85.86129760742188,83.3724146525065,92.95660110473632,92.31493804931641,98.1953832244873
2008-07-17,110.76000213623047,98.04000091552734,102.72000122070312,108.0999984741211,979000.0,92.09769439697266,83.54791920979818,92.89575637817383,92.29313697814942,98.07541069030762
2008-07-18,110.63999938964844,101.55000305175781,108.02999877929688,102.54000091552734,788900.0,87.3607406616211,83.40819498697917,92.8064306640625,92.19559516906739,97.91553909301757
2008-07-21,108.54000091552734,100.12999725341797,102.29000091552734,100.4000015258789,482000.0,85.53753662109375,83.09580586751302,92.66636962890625,92.09693794250488,97.745749168396
2008-07-22,105.37999725341797,99.7300033569336,99.94999694824219,104.4800033569336,534900.0,89.01358032226562,83.14635620117187,92.59379104614258,92.04637763977051,97.59469078063965
2008-07-23,108.08000183105469,103.23999786376953,104.55000305175781,106.63999938964844,597700.0,90.85383605957031,83.59392547607422,92.47409042358399,92.04089302062988,97.44679546356201
2008-07-24,107.20999908447266,103.02999877929688,105.81999969482422,103.56999969482422,436300.0,88.23828887939453,84.0852264404297,92.27455673217773,92.03567161560059,97.29050930023193
2008-07-25,104.47000122070312,99.16000366210938,104.01000213623047,100.37000274658203,317900.0,85.51199340820312,84.34479268391927,92.00979354858399,92.0178825378418,97.13427268981934
2008-07-28,100.44999694824219,96.12000274658203,99.7300033569336,96.54000091552734,221500.0,82.24896240234375,84.58050333658854,91.63202957153321,91.96398048400879,96.96889865875244
2008-07-29,104.8499984741211,97.5,97.5,104.44000244140625,370600.0,88.9795150756836,85.19449055989584,91.3734162902832,92.01238174438477,96.84038654327392
2008-07-30,110.0,102.18000030517578,104.5,108.12000274658203,322800.0,92.11474609375,85.85675354003907,91.14454879760743,92.09018157958984,96.71264541625976
2008-07-31,115.80000305175781,104.97000122070312,107.37999725341797,104.97000122070312,545000.0,89.43101501464844,86.41109924316406,90.85894836425781,92.17180976867675,96.5797615814209
2008-08-01,107.66999816894531,100.02999877929688,107.66999816894531,101.69999694824219,519300.0,86.64511108398438,86.97623799641927,90.54719146728516,92.19185523986816,96.4571429824829
2008-08-04,103.81999969482422,100.23999786376953,101.91000366210938,101.80999755859375,452100.0,86.73883819580078,87.46072591145834,90.28080215454102,92.17359283447266,96.34787147521973
2008-08-05,105.0,101.38999938964844,103.0999984741211,104.95999908447266,713400.0,89.42250061035156,88.0037104288737,90.09764694213867,92.14351638793946,96.25463626861573
2008-08-06,110.05999755859375,99.69999694824219,100.75,108.8499984741211,1627800.0,92.73667907714844,88.46206919352214,89.94509796142579,92.16900749206543,96.1897103881836
2008-08-07,105.77999877929688,98.0999984741211,99.87999725341797,103.11000061035156,1812500.0,87.84637451171875,88.17864786783854,89.70119888305663,92.14585037231446,96.09412582397461
2008-08-08,107.22000122070312,102.55000305175781,103.20999908447266,104.8499984741211,426400.0,89.32881927490234,88.30985310872396,89.49340438842773,92.10617248535156,96.00650260925293
2008-08-11,109.48999786376953,103.0,105.11000061035156,103.5999984741211,583500.0,88.26382446289062,88.49160563151041,89.27035919189453,92.07223937988282,95.91684791564941
2008-08-12,105.58999633789062,102.44000244140625,105.29000091552734,103.94000244140625,338900.0,88.55352020263672,88.46093495686848,89.0653759765625,92.03457748413086,95.83497531890869
2008-08-13,104.33000183105469,101.80000305175781,103.73999786376953,103.7300033569336,321500.0,88.37461853027344,88.2956537882487,88.84778350830078,91.96199745178222,95.74980144500732
2008-08-14,107.68000030517578,102.70999908447266,103.33999633789062,106.52999877929688,394400.0,90.76008605957031,88.46377360026041,88.70482299804688,91.9271183013916,95.68259304046632
2008-08-15,112.91000366210938,106.7699966430664,108.19000244140625,110.0,582200.0,93.71641540527344,89.01073506673177,88.61400268554688,91.94201957702637,95.60293148040772
2008-08-18,112.62999725341797,107.01000213623047,111.0,107.4000015258789,633400.0,91.50130462646484,89.62755788167318,88.52113815307617,91.94063110351563,95.51426330566406
